"HolderAddress","Quantity","PendingBalanceUpdate"
"0xef43305f6b7ed2ab3d230255a8958bc5fdcc2b42","14","No"
"0x39e19324375ebde1fec687c7164dccec140a4eac","13","No"
"0x46da2cbeb96068844100c3082ed232aec472106b","13","No"
"0x81ba6e4766a143612a5a7a2f982609a35d734b14","13","No"
"0x82c2ff3f99ed2216f6f55de7b5e485f391732007","13","No"
"0x955356bc963391d0d77cd85a86ed770646b4e036","13","No"
"0xac16409ec4f7b927969273127b43c0445f83f8b6","13","No"
"0xc75acfe57f56e9e97cefbd9519c46066e455d551","13","No"
"0xe2d2a5db37092c6ffab5306710c0974adec3e233","13","No"
"0x1da33044457942254c8057f499a0cf94e0540c9f","12","No"
"0x20c13f267b76832b521713b6eec06e4235189466","12","No"
"0x297eda0d692c885b7c8f66d7adea7cb01fe9dcf4","12","No"
"0x304beaf98bdaa10e5d5bfe3336935ad7066d8824","12","No"
"0x3868bad749270d0fedd0123ba84e20ba0b193196","12","No"
"0x3a2df7d479cbd802405c7a2011217ea009172c5c","12","No"
"0x578fa958716c0e0783e1d4b533f2eeec766fd84b","12","No"
"0x5a1ec90efcda7b278d803d8f52b0f41e1a43edea","12","No"
"0x5c0dbf402a83d9e6d07563dee44dcb270439a43d","12","No"
"0x699a8084a90393724e20bdfc82dec8c4160acf4e","12","No"
"0x6c5684a6208ab803ac5f01f93ed2189331708b41","12","No"
"0x6f591cd6af4fbafc4d4783ccb7178d30cdd1cae6","12","No"
"0x7528aefa36c25f5c346c18431e6490ecf0c79ef7","12","No"
"0x8429b846daa91ba2b31ec09bf1c5f8e3cde0e433","12","No"
"0x8e68cda4619adb32c5d8dcd7b872f4c6b0ba3bd5","12","No"
"0xac74126dc2dcaf90a97dc0c8bc6d4a1318e91e1d","12","No"
"0xb802dd3719ac4035d87638217b603adbbcc0acb6","12","No"
"0xb9b91f8d8f621f5b077903f9d998c9fa7511f13d","12","No"
"0xca4c368587dcfe53f19a098cfbe75ced31da4285","12","No"
"0xcade70f601af4781c19957090ca460b37f136238","12","No"
"0xece77fb3b3868e6726332d1be8301fc66d8b2290","12","No"
"0xfbf67986b8b9043c5dcd7dd1a9b0f0940a98e15b","12","No"
"0x030ddfccc515dc692878c448e076b10a9e32a049","11","No"
"0x09e64dccf0555d7eef063690afc9390287021bc3","11","No"
"0x0f2f293124673c6cb3a34ce71f805e62c4cf052f","11","No"
"0x114b23d47b51c8cabff369cb4b45d488544139b5","11","No"
"0x138ce679c3d67188590024700eff4b68edca12c4","11","No"
"0x15c3fc78cd0e57851a2f5318e64e074b53b187c0","11","No"
"0x1c6abddcec6c249e976ee9007ba0898265f497e5","11","No"
"0x1fbe853f8f28cb32e4acb4c936f0837903302504","11","No"
"0x2189a7cb20f0c355bcf085075b4ff43f8e56c750","11","No"
"0x220a291bcec9db4c30815687a168d7ffa2b93a04","11","No"
"0x2409d45a134a68a36501c0d7a8f41a3f1af35676","11","No"
